YEAR,STATE,DEMO,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2013,MISSISSIPPI,G04_WH_A,243.0,Mathematics,4
2013,MISSISSIPPI,G04_BL_A,220.0,Mathematics,4
2013,MISSISSIPPI,G04_HI_A,230.0,Mathematics,4
2013,MISSISSIPPI,G04_AS_A,,Mathematics,4
2013,MISSISSIPPI,G04_AM_A,,Mathematics,4
2013,MISSISSIPPI,G04_HP_A,,Mathematics,4
2013,MISSISSIPPI,G04_TR_A,,Mathematics,4
2013,MISSOURI,G04_WH_A,245.0,Mathematics,4
2013,MISSOURI,G04_BL_A,219.0,Mathematics,4
2013,MISSOURI,G04_HI_A,233.0,Mathematics,4
2013,MISSOURI,G04_AS_A,,Mathematics,4
2013,MISSOURI,G04_AM_A,,Mathematics,4
2013,MISSOURI,G04_HP_A,,Mathematics,4
2013,MISSOURI,G04_TR_A,,Mathematics,4
2013,MONTANA,G04_WH_A,248.0,Mathematics,4
2013,MONTANA,G04_BL_A,,Mathematics,4
2013,MONTANA,G04_HI_A,237.0,Mathematics,4
2013,MONTANA,G04_AS_A,,Mathematics,4
2013,MONTANA,G04_AM_A,222.0,Mathematics,4
2013,MONTANA,G04_HP_A,,Mathematics,4
2013,MONTANA,G04_TR_A,239.0,Mathematics,4
2013,NEBRASKA,G04_WH_A,251.0,Mathematics,4
2013,NEBRASKA,G04_BL_A,215.0,Mathematics,4
2013,NEBRASKA,G04_HI_A,227.0,Mathematics,4
2013,NEBRASKA,G04_AS_A,243.0,Mathematics,4
2013,NEBRASKA,G04_AM_A,,Mathematics,4
2013,NEBRASKA,G04_HP_A,,Mathematics,4
2013,NEBRASKA,G04_TR_A,238.0,Mathematics,4
2013,NEVADA,G04_WH_A,245.0,Mathematics,4
2013,NEVADA,G04_BL_A,221.0,Mathematics,4
2013,NEVADA,G04_HI_A,230.0,Mathematics,4
2013,NEVADA,G04_AS_A,247.0,Mathematics,4
2013,NEVADA,G04_AM_A,,Mathematics,4
2013,NEVADA,G04_HP_A,,Mathematics,4
2013,NEVADA,G04_TR_A,244.0,Mathematics,4
2013,NEW_HAMPSHIRE,G04_WH_A,254.0,Mathematics,4
2013,NEW_HAMPSHIRE,G04_BL_A,,Mathematics,4
2013,NEW_HAMPSHIRE,G04_HI_A,236.0,Mathematics,4
2013,NEW_HAMPSHIRE,G04_AS_A,257.0,Mathematics,4
2013,NEW_HAMPSHIRE,G04_AM_A,,Mathematics,4
2013,NEW_HAMPSHIRE,G04_HP_A,,Mathematics,4
2013,NEW_HAMPSHIRE,G04_TR_A,,Mathematics,4
2013,NEW_JERSEY,G04_WH_A,254.0,Mathematics,4
2013,NEW_JERSEY,G04_BL_A,229.0,Mathematics,4
2013,NEW_JERSEY,G04_HI_A,234.0,Mathematics,4
2013,NEW_JERSEY,G04_AS_A,267.0,Mathematics,4
2013,NEW_JERSEY,G04_AM_A,,Mathematics,4
2013,NEW_JERSEY,G04_HP_A,,Mathematics,4
2013,NEW_JERSEY,G04_TR_A,,Mathematics,4
2013,NEW_MEXICO,G04_WH_A,246.0,Mathematics,4
2013,NEW_MEXICO,G04_BL_A,225.0,Mathematics,4
2013,NEW_MEXICO,G04_HI_A,229.0,Mathematics,4
2013,NEW_MEXICO,G04_AS_A,,Mathematics,4
2013,NEW_MEXICO,G04_AM_A,220.0,Mathematics,4
2013,NEW_MEXICO,G04_HP_A,,Mathematics,4
2013,NEW_MEXICO,G04_TR_A,,Mathematics,4
2013,NEW_YORK,G04_WH_A,248.0,Mathematics,4
2013,NEW_YORK,G04_BL_A,225.0,Mathematics,4
2013,NEW_YORK,G04_HI_A,229.0,Mathematics,4
2013,NEW_YORK,G04_AS_A,260.0,Mathematics,4
2013,NEW_YORK,G04_AM_A,,Mathematics,4
2013,NEW_YORK,G04_HP_A,,Mathematics,4
2013,NEW_YORK,G04_TR_A,,Mathematics,4
2013,NORTH_CAROLINA,G04_WH_A,254.0,Mathematics,4
2013,NORTH_CAROLINA,G04_BL_A,230.0,Mathematics,4
2013,NORTH_CAROLINA,G04_HI_A,239.0,Mathematics,4
2013,NORTH_CAROLINA,G04_AS_A,261.0,Mathematics,4
2013,NORTH_CAROLINA,G04_AM_A,225.0,Mathematics,4
2013,NORTH_CAROLINA,G04_HP_A,,Mathematics,4
2013,NORTH_CAROLINA,G04_TR_A,248.0,Mathematics,4
2013,NORTH_DAKOTA,G04_WH_A,249.0,Mathematics,4
2013,NORTH_DAKOTA,G04_BL_A,239.0,Mathematics,4
2013,NORTH_DAKOTA,G04_HI_A,237.0,Mathematics,4
2013,NORTH_DAKOTA,G04_AS_A,250.0,Mathematics,4
2013,NORTH_DAKOTA,G04_AM_A,225.0,Mathematics,4
2013,NORTH_DAKOTA,G04_HP_A,,Mathematics,4
2013,NORTH_DAKOTA,G04_TR_A,,Mathematics,4
2013,OHIO,G04_WH_A,252.0,Mathematics,4
2013,OHIO,G04_BL_A,222.0,Mathematics,4
2013,OHIO,G04_HI_A,237.0,Mathematics,4
2013,OHIO,G04_AS_A,261.0,Mathematics,4
2013,OHIO,G04_AM_A,,Mathematics,4
2013,OHIO,G04_HP_A,,Mathematics,4
2013,OHIO,G04_TR_A,241.0,Mathematics,4
2013,OKLAHOMA,G04_WH_A,245.0,Mathematics,4
2013,OKLAHOMA,G04_BL_A,219.0,Mathematics,4
2013,OKLAHOMA,G04_HI_A,229.0,Mathematics,4
2013,OKLAHOMA,G04_AS_A,260.0,Mathematics,4
2013,OKLAHOMA,G04_AM_A,238.0,Mathematics,4
2013,OKLAHOMA,G04_HP_A,,Mathematics,4
2013,OKLAHOMA,G04_TR_A,238.0,Mathematics,4
2013,OREGON,G04_WH_A,245.0,Mathematics,4
2013,OREGON,G04_BL_A,220.0,Mathematics,4
2013,OREGON,G04_HI_A,224.0,Mathematics,4
2013,OREGON,G04_AS_A,258.0,Mathematics,4
2013,OREGON,G04_AM_A,,Mathematics,4
2013,OREGON,G04_HP_A,,Mathematics,4
2013,OREGON,G04_TR_A,243.0,Mathematics,4
2013,PENNSYLVANIA,G04_WH_A,250.0,Mathematics,4
2013,PENNSYLVANIA,G04_BL_A,226.0,Mathematics,4
2013,PENNSYLVANIA,G04_HI_A,229.0,Mathematics,4
2013,PENNSYLVANIA,G04_AS_A,260.0,Mathematics,4
2013,PENNSYLVANIA,G04_AM_A,,Mathematics,4
2013,PENNSYLVANIA,G04_HP_A,,Mathematics,4
2013,PENNSYLVANIA,G04_TR_A,237.0,Mathematics,4
2013,RHODE_ISLAND,G04_WH_A,250.0,Mathematics,4
2013,RHODE_ISLAND,G04_BL_A,224.0,Mathematics,4
2013,RHODE_ISLAND,G04_HI_A,226.0,Mathematics,4
2013,RHODE_ISLAND,G04_AS_A,240.0,Mathematics,4
2013,RHODE_ISLAND,G04_AM_A,,Mathematics,4
2013,RHODE_ISLAND,G04_HP_A,,Mathematics,4
2013,RHODE_ISLAND,G04_TR_A,237.0,Mathematics,4
2013,SOUTH_CAROLINA,G04_WH_A,247.0,Mathematics,4
2013,SOUTH_CAROLINA,G04_BL_A,222.0,Mathematics,4
2013,SOUTH_CAROLINA,G04_HI_A,229.0,Mathematics,4
2013,SOUTH_CAROLINA,G04_AS_A,,Mathematics,4
2013,SOUTH_CAROLINA,G04_AM_A,,Mathematics,4
2013,SOUTH_CAROLINA,G04_HP_A,,Mathematics,4
2013,SOUTH_CAROLINA,G04_TR_A,239.0,Mathematics,4
2013,SOUTH_DAKOTA,G04_WH_A,247.0,Mathematics,4
2013,SOUTH_DAKOTA,G04_BL_A,221.0,Mathematics,4
2013,SOUTH_DAKOTA,G04_HI_A,226.0,Mathematics,4
2013,SOUTH_DAKOTA,G04_AS_A,,Mathematics,4
2013,SOUTH_DAKOTA,G04_AM_A,217.0,Mathematics,4
2013,SOUTH_DAKOTA,G04_HP_A,,Mathematics,4
2013,SOUTH_DAKOTA,G04_TR_A,,Mathematics,4
2013,TENNESSEE,G04_WH_A,247.0,Mathematics,4
2013,TENNESSEE,G04_BL_A,221.0,Mathematics,4
2013,TENNESSEE,G04_HI_A,229.0,Mathematics,4
2013,TENNESSEE,G04_AS_A,256.0,Mathematics,4
2013,TENNESSEE,G04_AM_A,,Mathematics,4
2013,TENNESSEE,G04_HP_A,,Mathematics,4
2013,TENNESSEE,G04_TR_A,,Mathematics,4
2013,TEXAS,G04_WH_A,255.0,Mathematics,4
2013,TEXAS,G04_BL_A,231.0,Mathematics,4
2013,TEXAS,G04_HI_A,235.0,Mathematics,4
2013,TEXAS,G04_AS_A,274.0,Mathematics,4
2013,TEXAS,G04_AM_A,,Mathematics,4
2013,TEXAS,G04_HP_A,,Mathematics,4
2013,TEXAS,G04_TR_A,253.0,Mathematics,4
2013,UTAH,G04_WH_A,248.0,Mathematics,4
2013,UTAH,G04_BL_A,,Mathematics,4
2013,UTAH,G04_HI_A,221.0,Mathematics,4
2013,UTAH,G04_AS_A,,Mathematics,4
2013,UTAH,G04_AM_A,,Mathematics,4
2013,UTAH,G04_HP_A,,Mathematics,4
2013,UTAH,G04_TR_A,,Mathematics,4
2013,VERMONT,G04_WH_A,249.0,Mathematics,4
2013,VERMONT,G04_BL_A,,Mathematics,4
2013,VERMONT,G04_HI_A,,Mathematics,4
2013,VERMONT,G04_AS_A,,Mathematics,4
2013,VERMONT,G04_AM_A,,Mathematics,4
2013,VERMONT,G04_HP_A,,Mathematics,4
2013,VERMONT,G04_TR_A,247.0,Mathematics,4
2013,VIRGINIA,G04_WH_A,252.0,Mathematics,4
2013,VIRGINIA,G04_BL_A,229.0,Mathematics,4
2013,VIRGINIA,G04_HI_A,236.0,Mathematics,4
2013,VIRGINIA,G04_AS_A,265.0,Mathematics,4
2013,VIRGINIA,G04_AM_A,,Mathematics,4
2013,VIRGINIA,G04_HP_A,,Mathematics,4
2013,VIRGINIA,G04_TR_A,250.0,Mathematics,4
2013,WASHINGTON,G04_WH_A,251.0,Mathematics,4
2013,WASHINGTON,G04_BL_A,231.0,Mathematics,4
2013,WASHINGTON,G04_HI_A,229.0,Mathematics,4
2013,WASHINGTON,G04_AS_A,264.0,Mathematics,4
2013,WASHINGTON,G04_AM_A,,Mathematics,4
2013,WASHINGTON,G04_HP_A,,Mathematics,4
2013,WASHINGTON,G04_TR_A,248.0,Mathematics,4
2013,WEST_VIRGINIA,G04_WH_A,238.0,Mathematics,4
2013,WEST_VIRGINIA,G04_BL_A,228.0,Mathematics,4
2013,WEST_VIRGINIA,G04_HI_A,,Mathematics,4
2013,WEST_VIRGINIA,G04_AS_A,,Mathematics,4
2013,WEST_VIRGINIA,G04_AM_A,,Mathematics,4
2013,WEST_VIRGINIA,G04_HP_A,,Mathematics,4
2013,WEST_VIRGINIA,G04_TR_A,,Mathematics,4
2013,WISCONSIN,G04_WH_A,252.0,Mathematics,4
2013,WISCONSIN,G04_BL_A,216.0,Mathematics,4
2013,WISCONSIN,G04_HI_A,228.0,Mathematics,4
2013,WISCONSIN,G04_AS_A,247.0,Mathematics,4
2013,WISCONSIN,G04_AM_A,231.0,Mathematics,4
2013,WISCONSIN,G04_HP_A,,Mathematics,4
2013,WISCONSIN,G04_TR_A,,Mathematics,4
2013,WYOMING,G04_WH_A,249.0,Mathematics,4
2013,WYOMING,G04_BL_A,,Mathematics,4
2013,WYOMING,G04_HI_A,235.0,Mathematics,4
2013,WYOMING,G04_AS_A,,Mathematics,4
2013,WYOMING,G04_AM_A,232.0,Mathematics,4
2013,WYOMING,G04_HP_A,,Mathematics,4
2013,WYOMING,G04_TR_A,,Mathematics,4
2011,NATIONAL,G04_WH_A,249.0,Mathematics,4
2011,NATIONAL,G04_BL_A,224.0,Mathematics,4
2011,NATIONAL,G04_HI_A,229.0,Mathematics,4
2011,NATIONAL,G04_AS_A,257.0,Mathematics,4
2011,NATIONAL,G04_AM_A,225.0,Mathematics,4
2011,NATIONAL,G04_HP_A,236.0,Mathematics,4
2011,NATIONAL,G04_TR_A,245.0,Mathematics,4
2011,ALABAMA,G04_WH_A,240.0,Mathematics,4
2011,ALABAMA,G04_BL_A,215.0,Mathematics,4
2011,ALABAMA,G04_HI_A,227.0,Mathematics,4
2011,ALABAMA,G04_AS_A,,Mathematics,4
2011,ALABAMA,G04_AM_A,,Mathematics,4
2011,ALABAMA,G04_HP_A,,Mathematics,4
2011,ALABAMA,G04_TR_A,,Mathematics,4
2011,ALASKA,G04_WH_A,248.0,Mathematics,4
2011,ALASKA,G04_BL_A,225.0,Mathematics,4
2011,ALASKA,G04_HI_A,239.0,Mathematics,4
2011,ALASKA,G04_AS_A,238.0,Mathematics,4
2011,ALASKA,G04_AM_A,213.0,Mathematics,4
2011,ALASKA,G04_HP_A,,Mathematics,4
2011,ALASKA,G04_TR_A,240.0,Mathematics,4
2011,ARIZONA,G04_WH_A,246.0,Mathematics,4
2011,ARIZONA,G04_BL_A,224.0,Mathematics,4
2011,ARIZONA,G04_HI_A,227.0,Mathematics,4
2011,ARIZONA,G04_AS_A,252.0,Mathematics,4
2011,ARIZONA,G04_AM_A,216.0,Mathematics,4
2011,ARIZONA,G04_HP_A,,Mathematics,4
2011,ARIZONA,G04_TR_A,,Mathematics,4
2011,ARKANSAS,G04_WH_A,244.0,Mathematics,4
2011,ARKANSAS,G04_BL_A,219.0,Mathematics,4
2011,ARKANSAS,G04_HI_A,233.0,Mathematics,4
2011,ARKANSAS,G04_AS_A,,Mathematics,4
2011,ARKANSAS,G04_AM_A,,Mathematics,4
2011,ARKANSAS,G04_HP_A,,Mathematics,4
2011,ARKANSAS,G04_TR_A,,Mathematics,4
2011,CALIFORNIA,G04_WH_A,252.0,Mathematics,4
2011,CALIFORNIA,G04_BL_A,225.0,Mathematics,4
2011,CALIFORNIA,G04_HI_A,222.0,Mathematics,4
2011,CALIFORNIA,G04_AS_A,256.0,Mathematics,4
2011,CALIFORNIA,G04_AM_A,,Mathematics,4
2011,CALIFORNIA,G04_HP_A,,Mathematics,4
2011,CALIFORNIA,G04_TR_A,252.0,Mathematics,4
2011,COLORADO,G04_WH_A,254.0,Mathematics,4
2011,COLORADO,G04_BL_A,225.0,Mathematics,4
2011,COLORADO,G04_HI_A,230.0,Mathematics,4
2011,COLORADO,G04_AS_A,246.0,Mathematics,4
2011,COLORADO,G04_AM_A,,Mathematics,4
2011,COLORADO,G04_HP_A,,Mathematics,4
2011,COLORADO,G04_TR_A,250.0,Mathematics,4
2011,CONNECTICUT,G04_WH_A,253.0,Mathematics,4
2011,CONNECTICUT,G04_BL_A,220.0,Mathematics,4
2011,CONNECTICUT,G04_HI_A,222.0,Mathematics,4
2011,CONNECTICUT,G04_AS_A,255.0,Mathematics,4
2011,CONNECTICUT,G04_AM_A,,Mathematics,4
2011,CONNECTICUT,G04_HP_A,,Mathematics,4
2011,CONNECTICUT,G04_TR_A,241.0,Mathematics,4
2011,DELAWARE,G04_WH_A,250.0,Mathematics,4
2011,DELAWARE,G04_BL_A,227.0,Mathematics,4
2011,DELAWARE,G04_HI_A,231.0,Mathematics,4
2011,DELAWARE,G04_AS_A,263.0,Mathematics,4
2011,DELAWARE,G04_AM_A,,Mathematics,4
2011,DELAWARE,G04_HP_A,,Mathematics,4
2011,DELAWARE,G04_TR_A,249.0,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_WH_A,272.0,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_BL_A,215.0,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_HI_A,223.0,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_AS_A,,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_AM_A,,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_HP_A,,Mathematics,4
2011,DISTRICT_OF_COLUMBIA,G04_TR_A,,Mathematics,4
2011,DODEA,G04_WH_A,246.0,Mathematics,4
2011,DODEA,G04_BL_A,228.0,Mathematics,4
2011,DODEA,G04_HI_A,236.0,Mathematics,4
2011,DODEA,G04_AS_A,247.0,Mathematics,4
2011,DODEA,G04_AM_A,,Mathematics,4
2011,DODEA,G04_HP_A,,Mathematics,4
2011,DODEA,G04_TR_A,243.0,Mathematics,4
2011,FLORIDA,G04_WH_A,250.0,Mathematics,4
2011,FLORIDA,G04_BL_A,226.0,Mathematics,4
2011,FLORIDA,G04_HI_A,236.0,Mathematics,4
2011,FLORIDA,G04_AS_A,258.0,Mathematics,4
2011,FLORIDA,G04_AM_A,,Mathematics,4
2011,FLORIDA,G04_HP_A,,Mathematics,4
2011,FLORIDA,G04_TR_A,242.0,Mathematics,4
2011,GEORGIA,G04_WH_A,249.0,Mathematics,4
2011,GEORGIA,G04_BL_A,224.0,Mathematics,4
2011,GEORGIA,G04_HI_A,233.0,Mathematics,4
2011,GEORGIA,G04_AS_A,263.0,Mathematics,4
2011,GEORGIA,G04_AM_A,,Mathematics,4
2011,GEORGIA,G04_HP_A,,Mathematics,4
2011,GEORGIA,G04_TR_A,241.0,Mathematics,4
2011,HAWAII,G04_WH_A,248.0,Mathematics,4
2011,HAWAII,G04_BL_A,233.0,Mathematics,4
2011,HAWAII,G04_HI_A,237.0,Mathematics,4
2011,HAWAII,G04_AS_A,246.0,Mathematics,4
2011,HAWAII,G04_AM_A,,Mathematics,4
2011,HAWAII,G04_HP_A,228.0,Mathematics,4
2011,HAWAII,G04_TR_A,241.0,Mathematics,4
2011,IDAHO,G04_WH_A,244.0,Mathematics,4
2011,IDAHO,G04_BL_A,,Mathematics,4
2011,IDAHO,G04_HI_A,223.0,Mathematics,4
2011,IDAHO,G04_AS_A,,Mathematics,4
2011,IDAHO,G04_AM_A,,Mathematics,4
2011,IDAHO,G04_HP_A,,Mathematics,4
2011,IDAHO,G04_TR_A,,Mathematics,4
2011,ILLINOIS,G04_WH_A,249.0,Mathematics,4
2011,ILLINOIS,G04_BL_A,219.0,Mathematics,4
2011,ILLINOIS,G04_HI_A,226.0,Mathematics,4
2011,ILLINOIS,G04_AS_A,258.0,Mathematics,4
2011,ILLINOIS,G04_AM_A,,Mathematics,4
2011,ILLINOIS,G04_HP_A,,Mathematics,4
2011,ILLINOIS,G04_TR_A,244.0,Mathematics,4
2011,INDIANA,G04_WH_A,249.0,Mathematics,4
2011,INDIANA,G04_BL_A,223.0,Mathematics,4
2011,INDIANA,G04_HI_A,234.0,Mathematics,4
2011,INDIANA,G04_AS_A,,Mathematics,4
2011,INDIANA,G04_AM_A,,Mathematics,4
2011,INDIANA,G04_HP_A,,Mathematics,4
2011,INDIANA,G04_TR_A,238.0,Mathematics,4
2011,IOWA,G04_WH_A,246.0,Mathematics,4
2011,IOWA,G04_BL_A,224.0,Mathematics,4
2011,IOWA,G04_HI_A,229.0,Mathematics,4
2011,IOWA,G04_AS_A,,Mathematics,4
2011,IOWA,G04_AM_A,,Mathematics,4
2011,IOWA,G04_HP_A,,Mathematics,4
2011,IOWA,G04_TR_A,240.0,Mathematics,4
2011,KANSAS,G04_WH_A,251.0,Mathematics,4
2011,KANSAS,G04_BL_A,227.0,Mathematics,4
2011,KANSAS,G04_HI_A,235.0,Mathematics,4
2011,KANSAS,G04_AS_A,253.0,Mathematics,4
2011,KANSAS,G04_AM_A,,Mathematics,4
2011,KANSAS,G04_HP_A,,Mathematics,4
2011,KANSAS,G04_TR_A,243.0,Mathematics,4
2011,KENTUCKY,G04_WH_A,243.0,Mathematics,4
2011,KENTUCKY,G04_BL_A,225.0,Mathematics,4
2011,KENTUCKY,G04_HI_A,236.0,Mathematics,4
2011,KENTUCKY,G04_AS_A,262.0,Mathematics,4
2011,KENTUCKY,G04_AM_A,,Mathematics,4
2011,KENTUCKY,G04_HP_A,,Mathematics,4
2011,KENTUCKY,G04_TR_A,237.0,Mathematics,4
2011,LOUISIANA,G04_WH_A,241.0,Mathematics,4
2011,LOUISIANA,G04_BL_A,219.0,Mathematics,4
2011,LOUISIANA,G04_HI_A,230.0,Mathematics,4
2011,LOUISIANA,G04_AS_A,,Mathematics,4
2011,LOUISIANA,G04_AM_A,,Mathematics,4
2011,LOUISIANA,G04_HP_A,,Mathematics,4
2011,LOUISIANA,G04_TR_A,,Mathematics,4
2011,MAINE,G04_WH_A,246.0,Mathematics,4
2011,MAINE,G04_BL_A,212.0,Mathematics,4
2011,MAINE,G04_HI_A,,Mathematics,4
2011,MAINE,G04_AS_A,246.0,Mathematics,4
2011,MAINE,G04_AM_A,,Mathematics,4
2011,MAINE,G04_HP_A,,Mathematics,4
2011,MAINE,G04_TR_A,,Mathematics,4
2011,MARYLAND,G04_WH_A,258.0,Mathematics,4
2011,MARYLAND,G04_BL_A,230.0,Mathematics,4
2011,MARYLAND,G04_HI_A,245.0,Mathematics,4
2011,MARYLAND,G04_AS_A,268.0,Mathematics,4
2011,MARYLAND,G04_AM_A,,Mathematics,4
2011,MARYLAND,G04_HP_A,,Mathematics,4
2011,MARYLAND,G04_TR_A,256.0,Mathematics,4
2011,MASSACHUSETTS,G04_WH_A,258.0,Mathematics,4
2011,MASSACHUSETTS,G04_BL_A,235.0,Mathematics,4
2011,MASSACHUSETTS,G04_HI_A,236.0,Mathematics,4
2011,MASSACHUSETTS,G04_AS_A,267.0,Mathematics,4
2011,MASSACHUSETTS,G04_AM_A,,Mathematics,4
2011,MASSACHUSETTS,G04_HP_A,,Mathematics,4
2011,MASSACHUSETTS,G04_TR_A,257.0,Mathematics,4
2011,MICHIGAN,G04_WH_A,242.0,Mathematics,4
2011,MICHIGAN,G04_BL_A,211.0,Mathematics,4
2011,MICHIGAN,G04_HI_A,228.0,Mathematics,4
2011,MICHIGAN,G04_AS_A,263.0,Mathematics,4
2011,MICHIGAN,G04_AM_A,,Mathematics,4
2011,MICHIGAN,G04_HP_A,,Mathematics,4
2011,MICHIGAN,G04_TR_A,234.0,Mathematics,4
2011,MINNESOTA,G04_WH_A,255.0,Mathematics,4
2011,MINNESOTA,G04_BL_A,225.0,Mathematics,4
2011,MINNESOTA,G04_HI_A,230.0,Mathematics,4
2011,MINNESOTA,G04_AS_A,253.0,Mathematics,4
2011,MINNESOTA,G04_AM_A,233.0,Mathematics,4
2011,MINNESOTA,G04_HP_A,,Mathematics,4
2011,MINNESOTA,G04_TR_A,237.0,Mathematics,4
2011,MISSISSIPPI,G04_WH_A,241.0,Mathematics,4
2011,MISSISSIPPI,G04_BL_A,217.0,Mathematics,4
2011,MISSISSIPPI,G04_HI_A,229.0,Mathematics,4
2011,MISSISSIPPI,G04_AS_A,,Mathematics,4
2011,MISSISSIPPI,G04_AM_A,,Mathematics,4
2011,MISSISSIPPI,G04_HP_A,,Mathematics,4
2011,MISSISSIPPI,G04_TR_A,,Mathematics,4
2011,MISSOURI,G04_WH_A,246.0,Mathematics,4
2011,MISSOURI,G04_BL_A,216.0,Mathematics,4
2011,MISSOURI,G04_HI_A,231.0,Mathematics,4
2011,MISSOURI,G04_AS_A,253.0,Mathematics,4
2011,MISSOURI,G04_AM_A,,Mathematics,4
2011,MISSOURI,G04_HP_A,,Mathematics,4
2011,MISSOURI,G04_TR_A,,Mathematics,4
2011,MONTANA,G04_WH_A,247.0,Mathematics,4
2011,MONTANA,G04_BL_A,,Mathematics,4
2011,MONTANA,G04_HI_A,237.0,Mathematics,4
2011,MONTANA,G04_AS_A,,Mathematics,4
2011,MONTANA,G04_AM_A,220.0,Mathematics,4
2011,MONTANA,G04_HP_A,,Mathematics,4
2011,MONTANA,G04_TR_A,,Mathematics,4
2011,NEBRASKA,G04_WH_A,247.0,Mathematics,4
2011,NEBRASKA,G04_BL_A,213.0,Mathematics,4
2011,NEBRASKA,G04_HI_A,226.0,Mathematics,4
2011,NEBRASKA,G04_AS_A,242.0,Mathematics,4
2011,NEBRASKA,G04_AM_A,,Mathematics,4
2011,NEBRASKA,G04_HP_A,,Mathematics,4
2011,NEBRASKA,G04_TR_A,235.0,Mathematics,4
2011,NEVADA,G04_WH_A,247.0,Mathematics,4
2011,NEVADA,G04_BL_A,226.0,Mathematics,4
2011,NEVADA,G04_HI_A,229.0,Mathematics,4
2011,NEVADA,G04_AS_A,253.0,Mathematics,4
2011,NEVADA,G04_AM_A,,Mathematics,4
2011,NEVADA,G04_HP_A,,Mathematics,4
2011,NEVADA,G04_TR_A,239.0,Mathematics,4
2011,NEW_HAMPSHIRE,G04_WH_A,252.0,Mathematics,4
2011,NEW_HAMPSHIRE,G04_BL_A,235.0,Mathematics,4
2011,NEW_HAMPSHIRE,G04_HI_A,235.0,Mathematics,4
2011,NEW_HAMPSHIRE,G04_AS_A,264.0,Mathematics,4
2011,NEW_HAMPSHIRE,G04_AM_A,,Mathematics,4
2011,NEW_HAMPSHIRE,G04_HP_A,,Mathematics,4
2011,NEW_HAMPSHIRE,G04_TR_A,,Mathematics,4
2011,NEW_JERSEY,G04_WH_A,256.0,Mathematics,4
2011,NEW_JERSEY,G04_BL_A,231.0,Mathematics,4
2011,NEW_JERSEY,G04_HI_A,234.0,Mathematics,4
2011,NEW_JERSEY,G04_AS_A,266.0,Mathematics,4
2011,NEW_JERSEY,G04_AM_A,,Mathematics,4
2011,NEW_JERSEY,G04_HP_A,,Mathematics,4
2011,NEW_JERSEY,G04_TR_A,,Mathematics,4
2011,NEW_MEXICO,G04_WH_A,247.0,Mathematics,4
2011,NEW_MEXICO,G04_BL_A,226.0,Mathematics,4
2011,NEW_MEXICO,G04_HI_A,228.0,Mathematics,4
2011,NEW_MEXICO,G04_AS_A,254.0,Mathematics,4
2011,NEW_MEXICO,G04_AM_A,219.0,Mathematics,4
2011,NEW_MEXICO,G04_HP_A,,Mathematics,4
2011,NEW_MEXICO,G04_TR_A,,Mathematics,4
2011,NEW_YORK,G04_WH_A,245.0,Mathematics,4
2011,NEW_YORK,G04_BL_A,224.0,Mathematics,4
2011,NEW_YORK,G04_HI_A,226.0,Mathematics,4
2011,NEW_YORK,G04_AS_A,252.0,Mathematics,4
2011,NEW_YORK,G04_AM_A,,Mathematics,4
2011,NEW_YORK,G04_HP_A,,Mathematics,4
2011,NEW_YORK,G04_TR_A,,Mathematics,4
2011,NORTH_CAROLINA,G04_WH_A,253.0,Mathematics,4
2011,NORTH_CAROLINA,G04_BL_A,229.0,Mathematics,4
2011,NORTH_CAROLINA,G04_HI_A,238.0,Mathematics,4
2011,NORTH_CAROLINA,G04_AS_A,265.0,Mathematics,4
2011,NORTH_CAROLINA,G04_AM_A,225.0,Mathematics,4
2011,NORTH_CAROLINA,G04_HP_A,,Mathematics,4
2011,NORTH_CAROLINA,G04_TR_A,247.0,Mathematics,4
2011,NORTH_DAKOTA,G04_WH_A,249.0,Mathematics,4
2011,NORTH_DAKOTA,G04_BL_A,,Mathematics,4
2011,NORTH_DAKOTA,G04_HI_A,233.0,Mathematics,4
2011,NORTH_DAKOTA,G04_AS_A,,Mathematics,4
2011,NORTH_DAKOTA,G04_AM_A,221.0,Mathematics,4
2011,NORTH_DAKOTA,G04_HP_A,,Mathematics,4
2011,NORTH_DAKOTA,G04_TR_A,,Mathematics,4
2011,OHIO,G04_WH_A,249.0,Mathematics,4
2011,OHIO,G04_BL_A,226.0,Mathematics,4
2011,OHIO,G04_HI_A,233.0,Mathematics,4
2011,OHIO,G04_AS_A,254.0,Mathematics,4
2011,OHIO,G04_AM_A,,Mathematics,4
2011,OHIO,G04_HP_A,,Mathematics,4
2011,OHIO,G04_TR_A,240.0,Mathematics,4
2011,OKLAHOMA,G04_WH_A,243.0,Mathematics,4
2011,OKLAHOMA,G04_BL_A,224.0,Mathematics,4
2011,OKLAHOMA,G04_HI_A,227.0,Mathematics,4
2011,OKLAHOMA,G04_AS_A,254.0,Mathematics,4
2011,OKLAHOMA,G04_AM_A,234.0,Mathematics,4
2011,OKLAHOMA,G04_HP_A,,Mathematics,4
2011,OKLAHOMA,G04_TR_A,,Mathematics,4
